SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200607,20060413,5,14,1,0.55,PRD0903799,CL00128,DEP00046,G00013,D00003,CUST0000262704,UM,OT,9.94E+14,L,MM,Full Shop,Fresh,STORE01573,LS,E03
200607,20060413,5,12,1,0.74,PRD0904050,CL00075,DEP00022,G00007,D00002,CUST0000225213,MM,PE,9.94E+14,L,UM,Top Up,Fresh,STORE01573,LS,E03
200607,20060410,2,13,1,1.76,PRD0904072,CL00076,DEP00022,G00007,D00002,CUST0000598011,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE01573,LS,E03
200607,20060415,7,10,1,0.71,PRD0904130,CL00108,DEP00037,G00010,D00003,CUST0000003190,UM,OA,9.94E+14,L,UM,Full Shop,Mixed,STORE01573,LS,E03
200607,20060413,5,14,1,1.05,PRD0904167,CL00201,DEP00067,G00021,D00005,CUST0000262704,UM,OT,9.94E+14,L,MM,Full Shop,Fresh,STORE01573,LS,E03
200607,20060413,5,14,1,2.18,PRD0904233,CL00140,DEP00049,G00014,D00003,CUST0000262704,UM,OT,9.94E+14,L,MM,Full Shop,Fresh,STORE01573,LS,E03
200607,20060413,5,12,1,1.29,PRD0904257,CL00041,DEP00011,G00004,D00002,CUST0000225213,MM,PE,9.94E+14,L,UM,Top Up,Fresh,STORE01573,LS,E03
200607,20060414,6,17,1,1.29,PRD0904257,CL00041,DEP00011,G00004,D00002,,,,9.94E+14,M,UM,Small Shop,Fresh,STORE01573,LS,E03
200607,20060415,7,10,1,2.33,PRD0904305,CL00098,DEP00031,G00008,D00002,CUST0000003190,UM,OA,9.94E+14,L,UM,Full Shop,Mixed,STORE01573,LS,E03
200607,20060415,7,14,1,0.35,PRD0904357,CL00199,DEP00067,G00021,D00005,CUST0000843677,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE01573,LS,E03
200607,20060413,5,15,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,,,,9.94E+14,M,MM,Small Shop,Mixed,STORE01573,LS,E03
200607,20060410,2,13,1,0.55,PRD0904398,CL00160,DEP00054,G00016,D00003,CUST0000598011,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE01573,LS,E03
200607,20060413,5,14,1,0.79,PRD0904420,CL00015,DEP00004,G00003,D00001,CUST0000262704,UM,OT,9.94E+14,L,MM,Full Shop,Fresh,STORE01573,LS,E03
200607,20060413,5,14,3,5.46,PRD0904461,CL00024,DEP00008,G00004,D00002,CUST0000262704,UM,OT,9.94E+14,L,MM,Full Shop,Fresh,STORE01573,LS,E03
200607,20060415,7,14,3,5.46,PRD0904461,CL00024,DEP00008,G00004,D00002,CUST0000843677,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE01573,LS,E03
200607,20060412,4,15,1,0.54,PRD0904469,CL00006,DEP00002,G00001,D00001,,,,9.94E+14,M,LA,Top Up,Mixed,STORE01573,LS,E03
200607,20060415,7,10,1,1.45,PRD0904506,CL00201,DEP00067,G00021,D00005,CUST0000003190,UM,OA,9.94E+14,L,UM,Full Shop,Mixed,STORE01573,LS,E03
200607,20060416,1,16,4,3.4,PRD0904514,CL00163,DEP00055,G00016,D00003,,,,9.94E+14,L,MM,Top Up,Grocery,STORE01573,LS,E03
200607,20060410,2,13,1,1.53,PRD0904555,CL00088,DEP00025,G00008,D00002,CUST0000598011,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE01573,LS,E03
200607,20060413,5,14,1,1.85,PRD0904566,CL00129,DEP00046,G00013,D00003,CUST0000262704,UM,OT,9.94E+14,L,MM,Full Shop,Fresh,STORE01573,LS,E03
200607,20060413,5,12,1,0.95,PRD0904567,CL00025,DEP00008,G00004,D00002,CUST0000225213,MM,PE,9.94E+14,L,UM,Top Up,Fresh,STORE01573,LS,E03
200607,20060410,2,13,1,1.55,PRD0904611,CL00041,DEP00011,G00004,D00002,CUST0000598011,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE01573,LS,E03
200607,20060410,2,12,1,1.2,PRD0904643,CL00110,DEP00039,G00010,D00003,CUST0000262704,UM,OT,9.94E+14,S,MM,Small Shop,Grocery,STORE01573,LS,E03
200607,20060415,7,14,1,2.47,PRD0904714,CL00025,DEP00008,G00004,D00002,CUST0000843677,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE01573,LS,E03
200607,20060410,2,13,1,0.42,PRD0904772,CL00160,DEP00054,G00016,D00003,CUST0000598011,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE01573,LS,E03
200607,20060415,7,14,1,0.94,PRD0904783,CL00047,DEP00012,G00004,D00002,CUST0000843677,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE01573,LS,E03
200607,20060415,7,14,1,1.09,PRD0904878,CL00042,DEP00011,G00004,D00002,CUST0000843677,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE01573,LS,E03
200607,20060414,6,18,1,0.28,PRD0900015,CL00015,DEP00004,G00003,D00001,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,1,2.55,PRD0900082,CL00067,DEP00019,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,1,2.77,PRD0900216,CL00142,DEP00050,G00014,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,1,4.01,PRD0900297,CL00053,DEP00013,G00005,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,1,16.8,PRD0900324,CL00058,DEP00016,G00006,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,1,2.37,PRD0900429,CL00145,DEP00051,G00015,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,3,4.38,PRD0901026,CL00068,DEP00019,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,1,1.61,PRD0901186,CL00128,DEP00046,G00013,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,3,1.89,PRD0901656,CL00115,DEP00041,G00011,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,3,2.73,PRD0903269,CL00064,DEP00019,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,1,0.29,PRD0903373,CL00157,DEP00053,G00016,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,1,0.91,PRD0903464,CL00142,DEP00050,G00014,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,3,1.38,PRD0903586,CL00068,DEP00019,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,1,1.31,PRD0903975,CL00067,DEP00019,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,4,18.2,PRD0904014,CL00240,DEP00086,G00028,D00008,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060414,6,18,1,0.64,PRD0904103,CL00139,DEP00048,G00013,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE01574,MS,S03
200607,20060413,5,14,1,1.07,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000470597,MM,,9.94E+14,L,UM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,1,0.94,PRD0900265,CL00163,DEP00055,G00016,D00003,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,1,1.46,PRD0900375,CL00041,DEP00011,G00004,D00002,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,1,2.95,PRD0900660,CL00140,DEP00049,G00014,D00003,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,14,9,2.52,PRD0900684,CL00043,DEP00011,G00004,D00002,CUST0000470597,MM,,9.94E+14,L,UM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,1,0.59,PRD0900737,CL00135,DEP00048,G00013,D00003,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,3,2.91,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,3,2.4,PRD0901084,CL00039,DEP00010,G00004,D00002,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,14,1,2.09,PRD0901740,CL00033,DEP00008,G00004,D00002,CUST0000470597,MM,,9.94E+14,L,UM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,1,2.09,PRD0901740,CL00033,DEP00008,G00004,D00002,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,1,0.86,PRD0901887,CL00063,DEP00019,G00007,D00002,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,14,3,6.09,PRD0902944,CL00027,DEP00008,G00004,D00002,CUST0000470597,MM,,9.94E+14,L,UM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,14,1,1.93,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000470597,MM,,9.94E+14,L,UM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,1,0.89,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,14,4,3.88,PRD0903101,CL00075,DEP00022,G00007,D00002,CUST0000470597,MM,,9.94E+14,L,UM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,3,2.73,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,1,1.07,PRD0903271,CL00151,DEP00052,G00015,D00003,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,1,4.81,PRD0903350,CL00100,DEP00033,G00009,D00002,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,14,4,3.32,PRD0903423,CL00002,DEP00001,G00001,D00001,CUST0000470597,MM,,9.94E+14,L,UM,Top Up,Fresh,STORE01595,SS,N03
200607,20060413,5,17,1,1.64,PRD0903644,CL00023,DEP00008,G00004,D00002,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060415,7,20,3,2.52,PRD0903938,CL00001,DEP00001,G00001,D00001,CUST0000996154,LA,OT,9.94E+14,M,LA,Small Shop,Fresh,STORE01595,SS,N03
200607,20060413,5,17,3,3.06,PRD0904887,CL00041,DEP00011,G00004,D00002,CUST0000996154,LA,OT,9.94E+14,L,MM,Top Up,Fresh,STORE01595,SS,N03
200607,20060411,3,10,1,0.92,PRD0902819,CL00218,DEP00073,G00023,D00005,CUST0000204216,MM,,9.94E+14,S,MM,Small Shop,Nonfood,STORE01596,SS,N02
200607,20060415,7,21,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000878361,MM,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE01600,LS,W02
200607,20060416,1,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060410,2,17,1,3.07,PRD0900135,CL00201,DEP00067,G00021,D00005,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Grocery,STORE01600,LS,W02
200607,20060415,7,21,1,1.37,PRD0900202,CL00002,DEP00001,G00001,D00001,CUST0000878361,MM,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE01600,LS,W02
200607,20060416,1,14,3,3.33,PRD0900370,CL00108,DEP00037,G00010,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060416,1,14,1,2.23,PRD0900462,CL00067,DEP00019,G00007,D00002,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060416,1,14,1,0.7,PRD0900466,CL00049,DEP00012,G00004,D00002,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060416,1,14,1,1.86,PRD0900542,CL00076,DEP00022,G00007,D00002,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060410,2,17,1,0.68,PRD0900648,CL00150,DEP00052,G00015,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Grocery,STORE01600,LS,W02
200607,20060416,1,14,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060416,1,14,1,1.33,PRD0900893,CL00144,DEP00051,G00015,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060415,7,11,4,4.76,PRD0900947,CL00079,DEP00022,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE01600,LS,W02
200607,20060415,7,11,1,3.69,PRD0901010,CL00239,DEP00085,G00028,D00008,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE01600,LS,W02
200607,20060415,7,11,3,0.48,PRD0901223,CL00103,DEP00035,G00010,D00003,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE01600,LS,W02
200607,20060416,1,14,1,0.88,PRD0901521,CL00163,DEP00055,G00016,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060416,1,14,3,4.95,PRD0901574,CL00213,DEP00070,G00022,D00005,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060410,2,17,1,0.38,PRD0901677,CL00184,DEP00062,G00018,D00004,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Grocery,STORE01600,LS,W02
200607,20060410,2,17,1,0.35,PRD0901821,CL00151,DEP00052,G00015,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Grocery,STORE01600,LS,W02
200607,20060416,1,14,1,2.54,PRD0901842,CL00076,DEP00022,G00007,D00002,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060410,2,17,1,0.33,PRD0901918,CL00161,DEP00054,G00016,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Grocery,STORE01600,LS,W02
200607,20060415,7,11,3,3.96,PRD0902211,CL00100,DEP00033,G00009,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE01600,LS,W02
200607,20060416,1,14,3,1.5,PRD0902345,CL00101,DEP00034,G00010,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060415,7,11,1,0.8,PRD0902434,CL00155,DEP00053,G00016,D00003,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE01600,LS,W02
200607,20060416,1,14,1,3.02,PRD0902835,CL00072,DEP00021,G00007,D00002,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060415,7,11,7,3.36,PRD0902908,CL00070,DEP00020,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE01600,LS,W02
200607,20060416,1,14,1,1.12,PRD0903050,CL00155,DEP00053,G00016,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060415,7,11,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE01600,LS,W02
200607,20060416,1,14,1,0.01,PRD0903197,CL00159,DEP00054,G00016,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060410,2,17,1,0.01,PRD0903197,CL00159,DEP00054,G00016,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Grocery,STORE01600,LS,W02
200607,20060415,7,11,1,0.46,PRD0903586,CL00068,DEP00019,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE01600,LS,W02
200607,20060415,7,11,1,3.04,PRD0903722,CL00051,DEP00013,G00005,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE01600,LS,W02
200607,20060415,7,11,1,2.14,PRD0903774,CL00140,DEP00049,G00014,D00003,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE01600,LS,W02
200607,20060416,1,14,1,0.81,PRD0903983,CL00017,DEP00005,G00003,D00001,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060416,1,14,1,1.5,PRD0904048,CL00020,DEP00005,G00003,D00001,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060415,7,21,1,0.93,PRD0904281,CL00045,DEP00011,G00004,D00002,CUST0000878361,MM,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE01600,LS,W02
200607,20060416,1,14,1,1.14,PRD0904423,CL00083,DEP00023,G00007,D00002,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060416,1,14,3,1.41,PRD0904599,CL00108,DEP00037,G00010,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060410,2,17,4,0.64,PRD0904816,CL00167,DEP00055,G00016,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Grocery,STORE01600,LS,W02
200607,20060415,7,11,1,0.87,PRD0904832,CL00157,DEP00053,G00016,D00003,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE01600,LS,W02
200607,20060410,2,17,1,3.07,PRD0904913,CL00144,DEP00051,G00015,D00003,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Grocery,STORE01600,LS,W02
200607,20060416,1,14,1,1.49,PRD0904976,CL00040,DEP00010,G00004,D00002,CUST0000905609,LA,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01600,LS,W02
200607,20060412,4,12,1,0.79,PRD0900139,CL00001,DEP00001,G00001,D00001,CUST0000426107,MM,OT,9.94E+14,M,UM,Top Up,Fresh,STORE01602,LS,N01
200607,20060414,6,8,1,0.26,PRD0900154,CL00248,DEP00089,G00030,D00009,CUST0000426107,MM,OT,9.94E+14,M,MM,Small Shop,Grocery,STORE01602,LS,N01
200607,20060411,3,15,1,1.24,PRD0900194,CL00219,DEP00073,G00023,D00005,CUST0000449701,MM,OT,9.94E+14,M,MM,Top Up,Mixed,STORE01602,LS,N01
200607,20060412,4,12,1,1.37,PRD0900202,CL00002,DEP00001,G00001,D00001,CUST0000426107,MM,OT,9.94E+14,M,UM,Top Up,Fresh,STORE01602,LS,N01
200607,20060412,4,12,1,1.28,PRD0901057,CL00073,DEP00021,G00007,D00002,CUST0000426107,MM,OT,9.94E+14,M,UM,Top Up,Fresh,STORE01602,LS,N01
200607,20060416,1,10,1,3.98,PRD0901351,CL00201,DEP00067,G00021,D00005,CUST0000676446,UM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01602,LS,N01
200607,20060411,3,15,3,3.12,PRD0901548,CL00063,DEP00019,G00007,D00002,CUST0000449701,MM,OT,9.94E+14,M,MM,Top Up,Mixed,STORE01602,LS,N01
200607,20060416,1,10,1,1.33,PRD0901716,CL00096,DEP00030,G00008,D00002,CUST0000676446,UM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01602,LS,N01
200607,20060411,3,13,3,2.46,PRD0901731,CL00076,DEP00022,G00007,D00002,CUST0000449701,MM,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE01602,LS,N01
200607,20060414,6,8,4,1.64,PRD0901819,CL00249,DEP00089,G00030,D00009,CUST0000426107,MM,OT,9.94E+14,M,MM,Small Shop,Grocery,STORE01602,LS,N01
200607,20060412,4,12,1,0.3,PRD0901878,CL00043,DEP00011,G00004,D00002,CUST0000426107,MM,OT,9.94E+14,M,UM,Top Up,Fresh,STORE01602,LS,N01
200607,20060411,3,15,1,0.54,PRD0901954,CL00017,DEP00005,G00003,D00001,CUST0000449701,MM,OT,9.94E+14,M,MM,Top Up,Mixed,STORE01602,LS,N01
200607,20060416,1,15,4,1.04,PRD0902293,CL00167,DEP00055,G00016,D00003,CUST0000778224,MM,YF,9.94E+14,M,MM,Small Shop,Mixed,STORE01602,LS,N01
200607,20060416,1,10,5,4.2,PRD0903317,CL00002,DEP00001,G00001,D00001,CUST0000676446,UM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01602,LS,N01
200607,20060416,1,10,3,1.41,PRD0903341,CL00199,DEP00067,G00021,D00005,CUST0000676446,UM,OT,9.94E+14,L,MM,Top Up,Mixed,STORE01602,LS,N01
200607,20060412,4,12,1,1.18,PRD0903859,CL00020,DEP00005,G00003,D00001,CUST0000426107,MM,OT,9.94E+14,M,UM,Top Up,Fresh,STORE01602,LS,N01
200607,20060412,4,12,1,1.93,PRD0903867,CL00023,DEP00008,G00004,D00002,CUST0000426107,MM,OT,9.94E+14,M,UM,Top Up,Fresh,STORE01602,LS,N01
200607,20060412,4,12,1,0.89,PRD0903983,CL00017,DEP00005,G00003,D00001,CUST0000426107,MM,OT,9.94E+14,M,UM,Top Up,Fresh,STORE01602,LS,N01
200607,20060411,3,13,1,0.89,PRD0903983,CL00017,DEP00005,G00003,D00001,CUST0000449701,MM,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE01602,LS,N01
200607,20060412,4,12,1,2.16,PRD0904115,CL00010,DEP00003,G00002,D00001,CUST0000426107,MM,OT,9.94E+14,M,UM,Top Up,Fresh,STORE01602,LS,N01
200607,20060416,1,15,1,2.16,PRD0904185,CL00079,DEP00022,G00007,D00002,CUST0000778224,MM,YF,9.94E+14,M,MM,Small Shop,Mixed,STORE01602,LS,N01
200607,20060412,4,12,1,2.19,PRD0904370,CL00068,DEP00019,G00007,D00002,CUST0000426107,MM,OT,9.94E+14,M,UM,Top Up,Fresh,STORE01602,LS,N01
200607,20060411,3,13,1,0.38,PRD0904721,CL00164,DEP00055,G00016,D00003,CUST0000449701,MM,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE01602,LS,N01
200607,20060411,3,15,4,0.64,PRD0904816,CL00167,DEP00055,G00016,D00003,CUST0000449701,MM,OT,9.94E+14,M,MM,Top Up,Mixed,STORE01602,LS,N01
200607,20060413,5,9,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000082456,MM,OT,9.94E+14,S,UM,Small Shop,Fresh,STORE01603,SS,S02
200607,20060410,2,20,1,1.75,PRD0900500,CL00130,DEP00047,G00013,D00003,CUST0000759792,MM,YA,9.94E+14,S,MM,Small Shop,Grocery,STORE01603,SS,S02
200607,20060412,4,17,1,2.14,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000082456,MM,OT,9.94E+14,S,MM,Small Shop,Fresh,STORE01603,SS,S02
200607,20060412,4,10,1,2.53,PRD0902478,CL00086,DEP00024,G00007,D00002,CUST0000759792,MM,YA,9.94E+14,S,UM,Small Shop,Fresh,STORE01603,SS,S02
200607,20060411,3,17,1,16.2,PRD0904347,CL00243,DEP00088,G00029,D00008,,,,9.94E+14,S,MM,XX,XX,STORE01603,SS,S02
200607,20060413,5,9,1,0.83,PRD0904420,CL00015,DEP00004,G00003,D00001,CUST0000082456,MM,OT,9.94E+14,S,UM,Small Shop,Fresh,STORE01603,SS,S02
200607,20060410,2,11,1,1.14,PRD0900152,CL00043,DEP00011,G00004,D00002,CUST0000550948,MM,YA,9.94E+14,L,MM,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060410,2,11,1,4.69,PRD0900220,CL00051,DEP00013,G00005,D00002,CUST0000550948,MM,YA,9.94E+14,L,MM,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060412,4,13,1,0.7,PRD0900346,CL00074,DEP00021,G00007,D00002,CUST0000099026,LA,OT,9.94E+14,L,LA,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060410,2,11,1,0.95,PRD0900369,CL00079,DEP00022,G00007,D00002,CUST0000550948,MM,YA,9.94E+14,L,MM,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060412,4,20,4,2.8,PRD0900415,CL00040,DEP00010,G00004,D00002,CUST0000204216,MM,,9.94E+14,L,LA,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060410,2,11,1,1.54,PRD0900611,CL00213,DEP00070,G00022,D00005,CUST0000550948,MM,YA,9.94E+14,L,MM,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060412,4,13,1,0.75,PRD0900649,CL00140,DEP00049,G00014,D00003,CUST0000099026,LA,OT,9.94E+14,L,LA,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060412,4,18,1,3.91,PRD0900782,CL00086,DEP00024,G00007,D00002,CUST0000356057,LA,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE01604,XLS,W01
200607,20060412,4,13,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000099026,LA,OT,9.94E+14,L,LA,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060412,4,20,1,0.9,PRD0900945,CL00003,DEP00002,G00001,D00001,CUST0000204216,MM,,9.94E+14,L,LA,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060412,4,18,1,1.03,PRD0901135,CL00002,DEP00001,G00001,D00001,CUST0000356057,LA,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE01604,XLS,W01
200607,20060410,2,11,1,5.9,PRD0901189,CL00053,DEP00013,G00005,D00002,CUST0000550948,MM,YA,9.94E+14,L,MM,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060410,2,11,1,2.18,PRD0901203,CL00209,DEP00069,G00022,D00005,CUST0000550948,MM,YA,9.94E+14,L,MM,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060412,4,13,1,1.54,PRD0901219,CL00160,DEP00054,G00016,D00003,CUST0000099026,LA,OT,9.94E+14,L,LA,Full Shop,Fresh,STORE01604,XLS,W01
200607,20060412,4,18,1,0.72,PRD0901228,CL00078,DEP00022,G00007,D00002,CUST0000356057,LA,OT,9.94E+14,L,MM,Full Shop,Mixed,STORE01604,XLS,W01
200607,20060412,4,13,1,0.12,PRD0901266,CL00207,DEP00069,G00022,D00005,CUST0000099026,LA,OT,9.94E+14,L,LA,Full Shop,Fresh,STORE01604,XLS,W01
